STU_ID,female,race,firstgen,prnt_female_edu,prnt_male_edu,prnt_female_occ,prnt_male_occ,self_concept_ability_math,math_teacher_gender,teach_math_9_12,teachers_high_standards,teacher_emphasize_interest,teacher_emphasize_prepare,teacher_emphasize_business,teacher_emphasize_standtest,math_mentor_pairing,math_afterschool_program,credits_stem,gpa_stem
25827,1,1,1,1,NA,0,0,3.25,1,3,2,4,4,3,3,NA,NA,4,3
25828,0,1,0,3,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,0,0,4,3.5
25830,1,1,0,2,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,1,1,3,2.5
25834,1,1,0,2,NA,0,0,2,0,2,2,2,4,2,1,0,0,4,2
25836,0,1,0,1,NA,0,1,2.5,1,3,1,3,4,3,2,0,1,5,3
25837,1,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,0,3,3
25838,1,1,0,2,NA,0,0,1.25,0,3,1,3,3,3,3,1,1,4,2
25840,0,1,1,1,NA,0,0,1.25,1,2,1,3,4,4,4,0,1,4,2
25841,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,1.5,2.5
25842,0,1,1,1,NA,0,0,1.5,1,2,1,4,4,4,4,1,1,4,2.5
25843,0,1,0,2,NA,0,0,2,1,2,2,3,3,4,3,1,1,4,2
25844,1,5,1,1,NA,0,0,2,0,3,2,2,4,2,4,1,1,3,1.5
25846,1,1,1,1,1,0,0,2.25,0,3,2,3,4,2,4,0,1,0.5,0.5
25848,0,1,1,1,1,0,0,2.5,1,3,1,2,3,3,3,0,1,5,3
25850,0,1,0,2,NA,0,1,2.25,1,2,1,2,4,2,4,0,0,4,2
25852,1,1,1,1,NA,0,0,4,1,2,NA,NA,NA,NA,NA,0,1,3.5,2
25853,0,5,0,2,1,0,0,1.5,1,2,NA,NA,NA,NA,NA,NA,NA,8,2
25856,0,1,1,1,NA,0,0,2,1,2,1,NA,NA,NA,NA,NA,NA,0,0.25
25857,0,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,1,4,2.5
25859,0,3,1,1,NA,0,0,2.5,1,3,1,NA,NA,NA,NA,0,1,1,0.5
25861,0,1,1,1,NA,0,0,2.5,1,2,2,4,4,4,4,0,0,5,3
25862,1,1,0,1,2,0,0,2.25,1,2,1,4,3,3,3,1,0,3,1
25863,0,1,1,1,1,0,0,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.5
25864,1,3,1,1,NA,0,0,1.25,1,3,NA,NA,NA,NA,NA,0,0,5.5,2
25865,0,2,1,1,NA,0,0,3,1,2,1,3,4,3,3,0,1,2.5,1
25866,1,1,0,2,NA,0,0,2.5,1,3,1,3,3,2,4,1,1,6,3.5
25867,0,1,1,1,1,0,0,2,0,3,1,3,4,4,4,0,1,4,2.5
25868,1,1,0,3,1,0,0,2,1,2,2,3,3,2,4,0,1,4,2.5
25871,1,5,0,2,NA,0,0,2.25,1,2,1,3,4,3,3,1,1,4,3.5
25873,0,1,1,1,NA,0,0,2,0,3,1,3,4,2,2,0,0,2,1
25875,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
25876,0,1,1,1,NA,0,0,2.75,1,2,NA,NA,NA,NA,NA,0,1,1.5,0.5
25877,1,1,0,2,NA,0,1,2,1,3,1,NA,NA,NA,NA,0,0,3,2
25878,0,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,1,0.5
25880,0,1,0,2,NA,0,0,1.75,1,3,2,2,3,2,3,0,1,5.5,2.5
25881,1,1,0,2,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,1,1,3,3
25883,0,3,0,1,NA,0,0,2,1,2,1,3,4,2,2,1,1,3,2
25884,1,1,1,1,NA,0,0,1.75,1,3,1,2,NA,NA,NA,1,0,2,1.5
25885,1,1,0,1,NA,0,1,2.25,0,3,1,4,4,4,4,1,1,3,2.5
25889,0,1,1,1,NA,0,0,2,1,3,1,2,2,4,3,0,0,2,1
25890,1,1,0,3,NA,0,0,2,0,2,1,4,4,4,3,1,1,4,3
25891,0,1,0,2,NA,0,0,1.5,1,1,1,4,4,3,4,0,0,4,4
25893,1,1,1,1,NA,0,0,3,0,2,NA,3,3,2,4,0,1,4,1.5
25895,1,1,1,1,NA,0,0,2,1,1,1,4,4,3,2,1,1,3,2
25898,1,1,1,1,NA,0,0,2.75,1,2,1,NA,NA,NA,NA,1,0,3.5,1
25899,1,1,0,1,NA,0,0,2.25,1,2,1,2,3,2,1,0,0,4,3
25900,1,1,1,1,NA,0,0,2,1,2,1,4,3,3,3,1,0,4,4
25902,1,1,0,2,NA,0,0,2,1,2,1,NA,NA,NA,NA,0,1,5,4
25903,0,2,0,2,NA,0,0,2.5,0,1,2,3,1,1,4,0,0,0,0.25
25906,1,5,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,4,3.5
25907,0,1,1,1,NA,0,0,2,1,3,1,3,2,3,3,0,1,4,2
25908,0,3,0,3,NA,0,0,2,1,2,1,3,4,3,4,NA,NA,1,1
25909,1,1,1,1,NA,0,0,3,0,2,1,3,4,4,4,0,1,3,1
25910,1,1,1,1,NA,0,0,2,1,2,2,3,4,4,4,0,1,3,1
25911,0,5,1,1,NA,0,0,2.25,0,3,2,NA,NA,NA,NA,NA,NA,3,2
25912,1,1,0,2,NA,1,1,2,0,3,1,3,4,3,3,0,1,4,4
25916,1,1,1,1,NA,1,0,3,0,3,1,4,4,4,3,0,0,3.5,2
25920,1,5,0,1,NA,0,0,2,0,2,1,3,4,3,3,0,0,3,1.5
25923,0,1,0,2,1,0,0,2,1,2,2,2,4,2,2,1,1,4.5,3.5
25927,1,2,1,1,NA,0,0,4,1,1,1,3,4,4,4,0,1,3,1.5
25928,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,4,3
25930,0,1,1,1,NA,0,0,3,1,2,2,3,3,3,2,1,1,1,0.5
25931,0,5,0,3,NA,0,0,1,1,2,1,3,4,2,2,0,0,2,3.5
25932,0,1,0,2,3,0,1,2,1,3,2,4,4,3,3,0,0,4,3.5
25935,0,1,0,2,1,0,0,1.25,1,3,1,3,4,3,4,1,0,4,2.5
25936,1,1,1,1,1,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,2,1
25937,0,1,0,3,3,0,0,2,1,3,2,3,4,3,4,1,1,4,2.5
25938,0,1,0,1,NA,0,1,2.25,1,2,NA,NA,NA,NA,NA,NA,NA,2,1.5
25939,1,1,1,1,NA,0,0,1.25,1,3,1,3,4,2,2,0,1,4,2.5
25941,1,1,0,3,3,0,0,2.25,1,2,1,NA,3,2,1,0,1,4,3.5
25942,0,1,0,2,NA,0,0,2,0,3,2,NA,NA,NA,NA,1,1,4,3.5
25944,1,1,1,1,NA,0,0,2.75,0,3,1,4,4,3,4,0,0,5,3
25945,1,1,0,3,NA,0,0,1,0,3,2,4,4,3,4,0,1,4,3
25946,1,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2
25947,0,1,0,2,NA,0,0,2.5,1,3,1,NA,NA,NA,NA,0,0,4,3
25948,1,1,1,1,NA,0,0,2.75,0,2,2,NA,NA,NA,NA,0,1,3.5,1
25950,1,1,0,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,0,3,2
25953,1,1,1,1,NA,0,0,1,1,3,2,3,4,3,4,0,1,4,3.5
25954,0,1,1,1,NA,0,0,2.5,0,3,NA,NA,NA,NA,NA,0,1,3,3
25955,0,5,0,2,NA,1,0,1.25,0,3,2,3,3,4,3,NA,NA,4,4
25957,0,1,1,1,NA,0,0,2.5,1,1,2,3,4,4,4,0,1,1,1
25960,1,1,0,1,NA,0,0,1,0,3,NA,NA,NA,NA,NA,0,1,3,3
25961,1,3,0,3,NA,0,0,2,1,2,NA,NA,NA,NA,NA,0,1,3,2
25963,1,1,0,2,NA,0,0,1.75,0,3,1,3,3,3,3,1,0,4,2.5
25964,0,2,1,1,NA,0,0,2.25,0,2,2,2,2,2,3,0,0,1,3.5
25967,0,1,0,1,NA,0,0,1.5,1,2,1,3,4,3,2,0,0,0,0.25
25971,0,1,0,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5
25972,1,1,0,2,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,3.5,4
25974,1,1,1,1,NA,0,0,2.25,0,2,2,2,3,3,3,0,0,3,2
25975,1,1,1,1,NA,0,0,2.75,1,2,1,2,3,3,4,1,1,4,3
25976,1,5,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,7,2.5
25977,1,3,1,1,NA,0,0,2,1,1,2,3,3,3,3,0,1,4,1.5
25978,0,1,1,1,NA,0,0,2.25,1,3,1,4,4,4,4,1,1,4,1.5
25979,0,1,1,1,NA,0,0,2.25,1,3,1,2,3,2,3,0,1,3,2.5
25980,0,5,0,2,NA,0,0,1,1,3,1,4,4,4,4,0,0,4,4
25981,0,5,1,1,1,0,0,2.25,0,2,1,2,3,2,2,0,1,4,1.5
25983,1,1,1,1,NA,0,0,2,1,3,1,4,4,4,4,0,0,3,3
25984,0,1,0,1,NA,0,0,2,0,3,NA,NA,NA,NA,NA,1,1,4,2.5
25985,0,2,1,1,1,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,3.5,2.5
25987,0,1,1,1,NA,0,0,1.25,0,2,1,NA,NA,NA,NA,1,0,3,2
25988,1,1,0,2,NA,0,0,2,1,2,1,3,4,3,3,0,0,4,2.5
25989,1,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,2.5,2.5
25991,0,1,0,2,NA,0,0,2,1,3,NA,NA,NA,NA,NA,0,1,5,3
25993,1,1,1,1,NA,0,0,1.25,0,3,NA,NA,NA,NA,NA,1,1,4,3
25994,1,1,0,3,NA,0,0,2,0,2,2,2,2,3,3,0,1,4,3.5
25999,1,1,0,3,NA,0,1,2.25,1,3,2,3,NA,3,3,NA,NA,2.5,2
26001,0,1,0,1,NA,0,0,1,1,3,1,4,4,3,3,0,0,3.5,2.5
26002,0,3,0,1,NA,0,0,2,1,2,1,3,4,3,3,1,1,4,2
26003,0,1,0,3,NA,1,1,1,3,NA,NA,NA,NA,NA,NA,0,0,5,4
26004,1,3,1,1,NA,0,0,3,0,3,1,2,4,2,3,1,1,4,2
26006,1,1,0,2,NA,0,0,2,1,3,1,4,4,3,3,1,0,4,2.5
26008,0,1,1,1,1,0,0,3.25,0,3,1,4,4,4,4,0,0,3,1
26009,1,1,1,1,NA,0,0,2,1,2,1,2,4,4,1,NA,NA,4,3
26011,1,1,1,1,NA,0,0,1.75,1,NA,1,3,4,3,4,0,1,3,3
26013,1,2,1,1,NA,0,0,2.25,1,3,1,NA,NA,NA,NA,1,1,1,3
26014,0,5,1,1,1,0,0,3,0,3,2,3,4,3,4,0,1,0.5,0.25
26015,0,1,1,1,NA,0,0,1.5,0,2,1,NA,NA,NA,NA,0,0,3,1
26016,0,1,1,1,1,0,0,1.25,0,2,NA,NA,NA,NA,NA,0,1,4,2.5
26018,1,1,0,3,NA,0,0,2,1,3,1,NA,NA,NA,NA,1,0,4,3.5
26019,1,5,1,1,NA,0,0,1.5,0,2,1,2,3,2,3,0,1,3,3
26021,0,1,1,1,NA,0,0,1.25,1,3,1,2,3,4,3,0,0,2.5,2
26022,1,1,0,2,2,0,0,1.5,1,3,1,NA,NA,NA,NA,0,1,4,3
26023,0,1,0,2,3,0,1,2.25,1,2,1,4,4,3,4,1,1,4,3
26024,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,2.5
26025,1,1,0,1,2,0,0,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
26027,0,1,0,2,1,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,4,3.5
26028,0,2,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,0,0,0.25
26029,1,1,0,2,NA,0,0,2,1,2,2,3,3,2,4,1,1,4,1
26030,1,1,0,1,NA,0,1,3.25,3,NA,NA,NA,NA,NA,NA,0,1,1.5,0.5
26031,0,1,0,2,NA,0,0,1.5,0,3,1,NA,NA,NA,NA,1,1,4,3.5
26033,1,1,1,1,NA,0,0,1.5,1,2,3,4,4,4,4,0,0,6,2
26034,0,3,1,1,NA,0,0,1.25,1,2,1,3,3,4,3,1,0,4,2.5
26036,0,1,1,1,NA,0,0,1.75,1,2,1,3,3,3,4,0,0,3.5,3
26038,1,1,0,1,2,0,1,2,0,2,1,3,4,3,3,0,1,4,3
26041,0,1,1,1,NA,0,0,2.75,0,2,2,3,3,3,3,0,0,4,2
26043,1,3,0,1,3,0,1,2.25,1,3,1,NA,NA,NA,NA,0,0,3,2
26044,1,5,0,2,2,0,0,2.25,0,2,2,3,4,3,4,0,1,4,3.5
26048,1,1,1,1,NA,0,0,1.25,0,2,2,4,4,3,2,0,0,5,3
26049,0,5,1,1,NA,0,0,2,1,3,1,4,4,3,3,NA,NA,4,4
26050,1,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,1,0,5,1.5
26051,1,2,0,1,2,0,1,2,1,2,3,3,3,1,4,0,1,4,3.5
26054,1,5,0,2,NA,0,0,2,0,3,1,3,4,3,3,0,1,4,2.5
26056,0,2,1,1,NA,0,0,1.5,1,2,NA,NA,NA,NA,NA,0,1,4,2
26057,0,1,0,1,3,0,0,2.25,1,2,1,3,NA,NA,NA,1,1,4,2
26059,0,1,0,2,2,0,0,1.25,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
26060,1,1,0,2,NA,0,0,2,0,2,2,3,4,2,3,0,1,4,2.5
26062,1,1,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,3
26064,1,1,1,1,NA,0,0,2,1,3,2,3,3,2,4,0,0,5,2
26065,0,5,1,1,NA,0,0,3.5,1,1,1,3,3,3,3,1,1,1,2.5
26067,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2.5
26069,1,1,1,1,1,0,0,2.5,0,3,1,4,4,2,4,0,0,2.5,1.5
26070,1,5,1,1,NA,0,0,1,1,3,2,4,4,4,1,0,1,4,4
26071,0,1,0,2,NA,0,0,1.25,1,2,2,3,4,3,3,0,0,3,3.5
26072,0,3,1,1,NA,0,0,2.75,1,2,1,3,4,2,2,0,0,4,2.5
26073,0,1,1,1,NA,0,0,2,0,2,2,3,3,4,3,0,1,4,1.5
26075,1,2,1,1,NA,0,0,2.75,0,3,1,3,4,4,4,0,1,4.5,1.5
26078,1,1,1,1,NA,0,0,3,1,3,2,3,4,3,3,0,0,3,1
26079,0,5,0,2,3,0,1,2.25,1,2,2,NA,NA,NA,NA,1,1,4,2.5
26081,1,1,0,3,2,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,4,3
26083,0,1,0,3,NA,0,0,2,1,NA,1,NA,NA,NA,NA,1,1,4,2.5
26084,1,1,0,1,NA,0,0,2.75,1,3,2,3,4,4,4,NA,NA,4,3
26087,1,1,1,1,NA,0,0,2.75,0,2,1,3,4,4,4,0,0,2,2
26088,0,1,0,2,NA,0,0,1.5,1,3,1,4,4,3,3,0,1,4,1.5
26089,0,1,0,2,NA,0,1,2,1,2,2,3,3,3,3,1,0,4,1.5
26091,0,1,0,3,NA,0,0,1.25,0,1,3,4,4,4,3,1,0,2,4
26092,0,1,0,1,NA,0,0,2.5,1,2,2,2,2,2,2,1,0,2.5,1.5
26093,0,1,0,3,NA,0,0,2.5,1,3,2,NA,NA,NA,NA,1,1,4,3
26094,0,1,0,2,2,0,1,2,1,3,1,3,4,3,4,1,0,4,2.5
26095,0,1,1,1,1,0,0,1,0,2,1,NA,NA,NA,NA,0,0,4,3
26098,1,1,0,1,3,0,1,3.5,3,NA,NA,NA,NA,NA,NA,0,1,4,2
26103,1,5,1,1,1,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,0,3,3
26104,0,1,0,2,NA,0,0,2,1,2,2,2,3,1,3,0,1,2,0.5
26106,1,1,1,1,NA,0,0,1.75,0,2,1,3,3,4,3,0,0,3.5,4
26108,1,3,1,1,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2
26111,0,2,1,1,1,0,0,2,1,2,1,3,4,3,4,1,1,1,0.5
26112,0,5,0,2,NA,1,0,2,0,3,NA,NA,NA,NA,NA,0,0,4,3
26114,1,5,0,3,NA,1,0,2.25,1,2,1,NA,NA,NA,NA,0,1,5,2.5
26116,1,1,1,1,NA,0,0,2.75,1,2,3,NA,NA,NA,NA,1,1,4,2.5
26117,0,1,0,2,NA,0,0,1,1,3,1,NA,NA,NA,NA,0,0,0.5,2
26121,1,1,0,2,NA,0,0,3.75,0,2,1,3,4,3,4,1,1,5,2
26122,1,1,1,1,NA,0,0,3,1,2,1,3,3,3,3,0,1,4,2.5
26123,0,1,1,1,NA,0,0,1.25,1,2,1,NA,NA,NA,NA,0,1,3,2.5
26124,0,1,0,3,NA,0,0,2,0,3,1,3,3,2,3,1,1,4,3
26125,0,1,1,1,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,0,0,1.5,1.5
26126,0,1,0,2,NA,0,1,2.5,3,NA,NA,NA,NA,NA,NA,0,1,4,3
26128,1,1,1,1,1,0,0,1.5,1,2,1,NA,NA,NA,NA,0,1,3,1
26129,1,5,1,1,NA,0,0,3,1,2,2,2,1,2,4,1,1,3.5,2
26130,0,1,1,1,NA,0,0,2,1,2,1,3,4,3,3,1,0,4.5,1.5
26132,0,1,0,2,NA,0,0,1.75,1,3,2,NA,NA,NA,NA,1,1,3,1.5
26133,0,1,0,1,2,0,0,2.5,1,3,1,4,3,4,4,0,1,4,2.5
26134,0,1,1,1,NA,0,0,1.25,1,1,2,4,4,4,3,0,1,2,1
26135,1,1,1,1,NA,0,0,2.5,1,3,3,3,4,3,3,1,1,3,2.5
26140,1,5,1,1,NA,0,0,2,1,2,3,2,4,1,2,1,1,4,2.5
26141,1,3,0,2,NA,1,0,1.75,0,3,2,2,3,2,3,0,0,4.5,2.5
26143,1,1,1,1,NA,0,0,2,0,3,2,3,3,4,2,NA,NA,4.5,3.5
26144,1,1,0,3,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,3,1.5
26145,1,1,0,2,NA,0,1,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,3
26147,1,1,0,3,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,0,4,3.5
26149,0,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,1,2.5,1
26150,0,1,0,1,2,0,1,2,3,NA,NA,NA,NA,NA,NA,0,0,3,2
26152,0,5,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,1,3,2
26153,1,2,0,2,1,0,0,2,1,3,2,3,4,3,4,NA,NA,4.5,2.5
26154,0,1,1,1,NA,0,0,4,1,1,1,3,3,3,4,0,1,5,3.5
26155,0,1,0,2,NA,0,0,1.25,1,2,3,4,4,4,4,0,0,4,3
26156,0,1,0,2,NA,0,0,2.75,0,2,2,3,4,2,4,0,0,3.5,2.5
26157,1,1,0,2,NA,0,0,3.5,1,3,2,NA,NA,NA,NA,1,1,4,2.5
26158,1,1,0,2,NA,0,0,2,1,3,1,4,3,2,2,0,1,4,3.5
26159,0,3,0,3,3,0,1,2.25,1,3,3,4,4,4,2,0,0,4,2
26161,0,3,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,5,1.5
26163,0,1,0,2,NA,0,0,1,1,2,2,NA,NA,NA,NA,0,0,4,2.5
26164,0,1,0,2,NA,0,0,3,0,2,1,3,4,3,3,NA,NA,4,3
26165,0,1,0,2,2,0,0,1,3,NA,NA,NA,NA,NA,NA,1,1,4,3
26167,0,3,1,1,NA,0,0,1,1,2,NA,NA,NA,NA,NA,0,1,5,3.5
26168,0,1,1,1,NA,0,0,2,1,3,2,3,3,3,3,1,1,4,1.5
26169,1,3,0,1,2,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,5,1.5
26170,1,1,1,1,NA,0,0,2.25,0,2,1,NA,NA,NA,NA,0,0,3,1.5
26171,0,2,1,1,1,0,0,2,1,2,1,3,4,2,4,1,1,4,1
26172,1,1,0,2,2,0,0,2.75,1,1,2,3,4,2,3,1,0,4,3
26173,0,1,0,3,NA,0,0,2,1,2,1,4,4,4,2,0,0,4,3.5
26175,0,1,1,1,NA,0,0,1.75,1,2,2,3,3,2,2,1,1,4,3.5
26176,1,1,0,2,NA,0,1,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,2
26177,1,1,0,2,NA,0,0,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,1
26178,1,1,1,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,3,3
26179,1,1,0,1,2,0,0,2,1,3,1,3,3,2,3,0,0,6,2.5
26180,0,1,0,2,NA,0,0,1,1,3,2,3,2,3,3,NA,NA,3,2.5
26181,0,1,1,1,1,0,0,1,1,2,NA,NA,NA,NA,NA,1,1,3,2
26182,0,1,0,2,NA,0,0,1,1,2,3,4,4,4,4,0,0,4,3
26183,0,1,1,1,NA,0,0,3.75,0,2,1,4,4,4,3,0,0,3,1.5
26184,1,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,5,4
26185,1,1,1,1,NA,0,0,3.5,1,2,2,NA,NA,NA,NA,0,1,2,1.5
26190,1,1,1,1,1,0,0,2,0,2,1,4,4,4,4,0,1,5.5,2.5
26191,1,5,0,3,NA,1,1,1.75,1,2,1,3,4,3,2,1,1,4,4
26196,1,1,0,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,8,3
26197,0,1,1,1,1,0,0,3.75,3,NA,NA,NA,NA,NA,NA,1,0,3,2
26199,1,1,1,1,1,0,0,2.75,0,2,2,NA,NA,NA,NA,1,0,4,1.5
26200,1,1,1,1,NA,0,0,3.75,1,3,1,3,3,3,3,1,1,2,1.5
26202,1,1,0,2,NA,0,0,2,1,2,1,2,3,3,4,0,1,5,2.5
26203,1,1,1,1,NA,0,0,1.75,0,2,1,4,4,3,3,0,1,4,3
26204,0,3,0,2,NA,0,0,2,1,2,2,3,4,2,4,0,0,4,2
26208,0,1,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,4,1
26211,0,1,1,1,NA,0,0,2.25,1,3,NA,NA,NA,NA,NA,1,1,3,2
26213,1,1,1,1,NA,0,0,3.5,1,2,2,4,4,3,3,0,1,1.5,2.5
26216,0,1,1,1,NA,0,0,2,1,3,1,3,4,3,2,1,1,5,2.5
26217,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,3.5,2.5
26218,0,1,1,1,NA,0,0,1,1,3,1,4,3,3,4,1,1,1,2.5
26220,1,1,1,1,NA,0,0,2,1,2,1,4,3,2,4,1,1,2,1
26222,0,2,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,1,4,2.5
26224,1,1,0,2,NA,0,0,2,1,2,2,4,4,3,4,0,0,2.5,3.5
26225,0,1,1,1,NA,0,0,2.5,0,3,2,3,3,2,3,0,0,1,1
26228,0,1,0,2,NA,0,0,2,1,3,1,3,4,3,3,1,1,4,4
26230,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,6,1.5
26232,1,5,0,2,NA,0,0,2,0,2,2,3,3,3,3,1,1,4,3.5
26233,0,1,1,1,NA,0,0,1.25,1,3,2,4,4,2,3,1,1,3,3.5
26234,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,1,3,3
26238,1,1,1,1,1,0,0,3,1,3,1,3,4,3,4,1,0,1,1.5
26242,0,3,1,1,NA,0,0,2.5,1,3,1,3,4,2,4,0,0,3,1.5
26243,1,1,1,1,1,0,1,2.25,1,3,1,3,4,3,2,0,1,7,3.5
26245,0,1,0,3,NA,0,0,1.5,0,2,1,NA,NA,NA,NA,0,1,5,2.5
26246,1,3,1,1,NA,0,0,1.75,1,2,1,4,4,4,4,0,1,4.5,2
26249,0,1,0,2,3,0,0,2.25,0,3,1,3,3,2,3,1,1,4,3
26253,0,5,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,0,4,3.5
26255,0,1,0,2,1,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,4,2
26258,1,1,1,1,1,0,0,1,1,2,2,3,3,3,2,0,0,5,3.5
26261,0,2,0,1,NA,0,0,2,1,3,NA,NA,NA,NA,NA,1,1,3.5,2
26262,1,1,1,1,NA,0,1,2,0,3,1,3,4,3,4,1,1,6,2.5
26263,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,4,2
26265,0,1,1,1,NA,0,0,1.5,0,2,1,3,4,3,3,0,0,4,2.5
26268,0,1,0,3,NA,0,0,2.25,0,2,1,3,4,3,3,NA,NA,4,3.5
26269,0,1,0,2,NA,0,0,1,1,1,NA,NA,NA,NA,NA,0,1,4,3
26271,0,1,1,1,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1.5
26273,1,1,0,2,NA,0,0,1.25,0,3,2,3,3,3,2,1,1,4,2.5
26275,0,1,0,2,1,0,0,2,0,3,1,3,3,3,3,1,1,5,2.5
26277,1,1,0,2,NA,0,0,1.5,0,2,NA,NA,NA,NA,NA,0,1,6,4
26279,1,1,0,2,2,0,0,2.5,1,3,1,2,3,2,3,NA,NA,4.5,2
26281,1,1,0,2,NA,0,0,1.75,0,3,1,4,4,4,2,1,1,5,3
26282,0,1,1,1,NA,0,0,3,0,3,NA,NA,NA,NA,NA,1,0,0.5,0.25
26283,0,1,0,3,2,0,1,1,1,2,1,4,4,4,3,1,1,7,4
26284,0,1,0,2,1,0,0,1,0,3,1,4,4,2,2,0,1,4,1.5
26287,1,1,0,2,NA,0,0,3,0,3,1,3,4,3,4,1,0,3,2.5
26289,0,1,1,1,1,0,0,2.5,0,3,1,3,4,2,3,NA,NA,3,1.5
26291,0,3,1,1,NA,0,0,2,0,3,2,2,3,3,4,NA,NA,2,1.5
26292,1,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,3,1.5
26295,0,1,1,1,NA,0,0,1.5,0,1,1,NA,NA,NA,NA,0,1,4,2.5
26296,1,1,0,2,NA,0,0,2,1,2,2,3,3,2,4,0,1,3,3
26298,0,1,0,2,2,0,0,2,1,2,2,3,3,2,3,0,0,2.5,3.5
26300,0,1,1,1,NA,0,0,2,0,2,1,NA,NA,NA,NA,1,1,4,2.5
26302,1,5,1,1,NA,0,0,2.25,1,3,2,3,4,2,3,1,1,2.5,2
26303,1,1,1,1,NA,0,0,3,1,2,1,4,4,2,3,1,1,2,1
26305,1,2,1,1,NA,0,0,2.5,1,1,NA,NA,NA,NA,NA,1,0,3.5,2
26308,1,1,1,1,NA,0,0,1.5,1,2,2,NA,NA,NA,NA,1,0,3,4
26310,0,1,0,3,NA,0,0,1,1,2,2,4,4,2,3,1,1,4,2
26311,1,1,1,1,1,0,0,1,0,3,2,3,4,2,3,0,1,3.5,2
26313,0,5,0,3,3,1,1,1.25,3,NA,NA,NA,NA,NA,NA,1,1,5,3.5
26315,1,1,1,1,NA,0,0,2,1,2,2,NA,NA,NA,NA,0,1,4,2.5
26317,0,2,1,1,NA,0,0,2.5,1,3,2,3,4,2,2,0,1,2.5,1.5
26318,0,1,1,1,1,0,0,2.5,1,3,3,NA,NA,NA,NA,1,1,4,3
26319,1,5,1,1,NA,0,0,1,1,2,3,NA,NA,NA,NA,1,1,4,4
